fecha_ingreso,destino_provincia,destino_localidad,cantidad_certificados,cantidad_personas
2021-01-23,Cordoba,Elena,1,4
2021-01-23,Cordoba,El Fortín,3,6
2021-01-23,Cordoba,El Manzano,2,3
2021-01-23,Cordoba,El Rastreador,0,
2021-01-23,Cordoba,El Rodeo,0,
2021-01-23,Cordoba,El Tío,0,
2021-01-23,Cordoba,Embalse,40,93
2021-01-23,Cordoba,Esquina,0,
2021-01-23,Cordoba,Estación General Paz,0,
2021-01-23,Cordoba,Estación Juárez Celman,0,
2021-01-23,Cordoba,Estancia de Guadalupe,0,
2021-01-23,Cordoba,Estancia Vieja,21,64
2021-01-23,Cordoba,Etruria,0,
2021-01-23,Cordoba,Eufrasio Loza,0,
2021-01-23,Cordoba,Falda del Carmen,3,3
2021-01-23,Cordoba,Freyre,0,
2021-01-23,Cordoba,General Baldissera,2,6
2021-01-23,Cordoba,General Cabrera,4,10
2021-01-23,Cordoba,General Deheza,5,9
2021-01-23,Cordoba,General Fotheringham,0,
2021-01-23,Cordoba,General Levalle,15,28
2021-01-23,Cordoba,General Roca,5,6
2021-01-23,Cordoba,Guanaco Muerto,0,
2021-01-23,Cordoba,Guasapampa,0,
2021-01-23,Cordoba,Guatimozín,2,6
2021-01-23,Cordoba,Gutemberg,0,
2021-01-23,Cordoba,Hernando,5,9
2021-01-23,Cordoba,Huanchilla,2,6
2021-01-23,Cordoba,Huerta Grande,55,137
2021-01-23,Cordoba,Huinca Renancó,12,15
2021-01-23,Cordoba,Idiazábal,0,
2021-01-23,Cordoba,Inriville,3,7
2021-01-23,Cordoba,Isla Verde,1,2
2021-01-23,Cordoba,Italó,1,2
2021-01-23,Cordoba,James Craik,1,3
2021-01-23,Cordoba,Jesús María,34,85
2021-01-23,Cordoba,Jovita,0,
2021-01-23,Cordoba,Justiniano Posse,3,4
2021-01-23,Cordoba,Kilómetro 658,0,
2021-01-23,Cordoba,La Batea,1,1
2021-01-23,Cordoba,Laborde,1,2
2021-01-23,Cordoba,Laboulaye,15,41
2021-01-23,Cordoba,La Calera,34,66
2021-01-23,Cordoba,La Carlota,16,24
2021-01-23,Cordoba,La Carolina (El Potosí),0,
2021-01-23,Cordoba,La Cautiva,5,7
2021-01-23,Cordoba,La Cesira,1,2
2021-01-23,Cordoba,La Cruz,23,75
2021-01-23,Cordoba,La Cumbre,109,247
2021-01-23,Cordoba,La Cumbrecita,122,259
2021-01-23,Cordoba,La Falda,285,662
2021-01-23,Cordoba,La Francia,1,2
2021-01-23,Cordoba,La Granja,37,82
2021-01-23,Cordoba,Laguna Larga,2,3
2021-01-23,Cordoba,La Higuera,1,2
2021-01-23,Cordoba,La Laguna,0,
2021-01-23,Cordoba,La Paisanita,4,10
2021-01-23,Cordoba,La Palestina,0,
2021-01-23,Cordoba,La Pampa,25,52
2021-01-23,Cordoba,La Paquita,0,
2021-01-23,Cordoba,La Para,4,9
2021-01-23,Cordoba,La Paz,39,73
2021-01-23,Cordoba,La Playa,0,
2021-01-23,Cordoba,La Playosa,3,3
2021-01-23,Cordoba,La Población,12,23
2021-01-23,Cordoba,La Posta,0,
2021-01-23,Cordoba,La Puerta,0,
2021-01-23,Cordoba,La Quinta,0,
2021-01-23,Cordoba,La Rancherita,5,13
2021-01-23,Cordoba,La Rinconada,0,
2021-01-23,Cordoba,Las Acequias,0,
2021-01-23,Cordoba,Las Albahacas,12,25
2021-01-23,Cordoba,Las Arrias,0,
2021-01-23,Cordoba,Las Bajadas,2,2
2021-01-23,Cordoba,Las Caleras,0,
2021-01-23,Cordoba,Las Calles,2,7
2021-01-23,Cordoba,Las Cañadas,0,
2021-01-23,Cordoba,La Serranita,12,36
2021-01-23,Cordoba,Las Gramillas,0,
2021-01-23,Cordoba,Las Higueras,3,4
2021-01-23,Cordoba,Las Isletillas,0,
2021-01-23,Cordoba,Las Junturas,0,
2021-01-23,Cordoba,Las Palmas,0,
2021-01-23,Cordoba,Las Peñas,1,4
2021-01-23,Cordoba,Las Peñas Sud,0,
2021-01-23,Cordoba,Las Perdices,2,2
2021-01-23,Cordoba,Las Playas,0,
2021-01-23,Cordoba,Las Rabonas,66,165
2021-01-23,Cordoba,Las Saladas,0,
2021-01-23,Cordoba,Las Tapias,10,24
2021-01-23,Cordoba,Las Varas,0,
2021-01-23,Cordoba,Las Varillas,7,27
2021-01-23,Cordoba,Las Vertientes,0,
2021-01-23,Cordoba,La Tordilla,0,
2021-01-23,Cordoba,Leones,5,12
2021-01-23,Cordoba,Los Cedros,5,9
2021-01-23,Cordoba,Los Cerrillos,1,3
2021-01-23,Cordoba,Los Chañaritos (C.E.),0,
2021-01-23,Cordoba,Los Chañaritos (R.S.),0,
2021-01-23,Cordoba,Los Cisnes,0,
2021-01-23,Cordoba,Los Cocos,16,41
2021-01-23,Cordoba,Los Cóndores,0,
2021-01-23,Cordoba,Los Hornillos,63,153
2021-01-23,Cordoba,Los Hoyos,0,
2021-01-23,Cordoba,Los Mistoles,0,
2021-01-23,Cordoba,Los Molinos,6,8
2021-01-23,Cordoba,Los Pozos,3,5
2021-01-23,Cordoba,Los Reartes,200,494
2021-01-23,Cordoba,Los Surgentes,2,2
2021-01-23,Cordoba,Los Talares,0,
2021-01-23,Cordoba,Los Zorros,0,
2021-01-23,Cordoba,Lozada,0,
2021-01-23,Cordoba,Luca,0,
2021-01-23,Cordoba,Lucio V. Mansilla,0,
2021-01-23,Cordoba,Luque,0,
2021-01-23,Cordoba,Lutti,3,6
2021-01-23,Cordoba,Luyaba,22,49
2021-01-23,Cordoba,Malagueño,6,16
2021-01-23,Cordoba,Malena,0,
2021-01-23,Cordoba,Malvinas Argentinas,2,3
2021-01-23,Cordoba,Manfredi,0,
2021-01-23,Cordoba,Maquinista Gallini,0,
2021-01-23,Cordoba,Marcos Juárez,9,17
2021-01-23,Cordoba,Marull,0,
2021-01-23,Cordoba,Matorrales,0,
2021-01-23,Cordoba,Mattaldi,0,
2021-01-23,Cordoba,Mayu Sumaj,25,53
2021-01-23,Cordoba,Media Naranja,0,
2021-01-23,Cordoba,Melo,0,
2021-01-23,Cordoba,Mendiolaza,11,24
2021-01-23,Cordoba,Mi Granja,0,
2021-01-23,Cordoba,Mina Clavero,950,2254
2021-01-23,Cordoba,Miramar,232,530
2021-01-23,Cordoba,Monte Buey,2,4
2021-01-23,Cordoba,Monte Cristo,7,12
2021-01-23,Cordoba,Monte de los Gauchos,0,
2021-01-23,Cordoba,Monte Leña,0,
2021-01-23,Cordoba,Monte Maíz,2,6
2021-01-23,Cordoba,Monte Ralo,0,
2021-01-23,Cordoba,Morrison,0,
2021-01-23,Cordoba,Morteros,8,15
2021-01-23,Cordoba,Nicolás Bruzzone,0,
2021-01-23,Cordoba,Noetinger,8,32
2021-01-23,Cordoba,Nono,336,827
2021-01-23,Cordoba,Obispo Trejo,1,1
2021-01-23,Cordoba,Olaeta,0,
2021-01-23,Cordoba,Oliva,1,2
2021-01-23,Cordoba,Olivares de San Nicolás,1,1
2021-01-23,Cordoba,Oncativo,11,23
2021-01-23,Cordoba,Ordóñez,3,3
2021-01-23,Cordoba,Pampayasta Norte,0,
2021-01-23,Cordoba,Pampayasta Sud,1,1
2021-01-23,Cordoba,Panaholma,27,74
2021-01-23,Cordoba,Pascanas,2,8
2021-01-23,Cordoba,Pasco,0,
2021-01-23,Cordoba,Paso del Durazno,19,52
2021-01-23,Cordoba,Paso Viejo,2,6
2021-01-23,Cordoba,Pilar,2,2
2021-01-23,Cordoba,Pincén,0,
2021-01-23,Cordoba,Piquillín,0,
2021-01-23,Cordoba,Plaza de Mercedes,0,
2021-01-23,Cordoba,Plaza Luxardo,1,4
2021-01-23,Cordoba,Porteña,3,5
2021-01-23,Cordoba,Potrero de Garay,83,220
2021-01-23,Cordoba,Pozo del Molle,1,4
2021-01-23,Cordoba,Pozo Nuevo,0,
2021-01-23,Cordoba,Pueblo Italiano,0,
2021-01-23,Cordoba,Puesto de Castro,0,
2021-01-23,Cordoba,Punta del Agua,0,
2021-01-23,Cordoba,Quebracho Herrado,0,
2021-01-23,Cordoba,Quilino,5,12
2021-01-23,Cordoba,Rafael García,0,
2021-01-23,Cordoba,Ranqueles,0,
2021-01-23,Cordoba,Rayo Cortado,0,
2021-01-23,Cordoba,Reducción,0,
2021-01-23,Cordoba,Rincón,1,1
2021-01-23,Cordoba,Río Bamba,0,
2021-01-23,Cordoba,Río Ceballos,77,154
2021-01-23,Cordoba,Río Cuarto,151,292
2021-01-23,Cordoba,Río de los Sauces,20,40
2021-01-23,Cordoba,Río Primero,7,8
2021-01-23,Cordoba,Río Segundo,5,13
2021-01-23,Cordoba,Río Tercero,36,84
2021-01-23,Cordoba,Rosales,0,
2021-01-23,Cordoba,Rosario del Saladillo,0,
2021-01-23,Cordoba,Sacanta,0,
2021-01-23,Cordoba,Sagrada Familia,0,
2021-01-23,Cordoba,Saira,3,6
2021-01-23,Cordoba,Saladillo,1,5
2021-01-23,Cordoba,Saldán,4,6
2021-01-23,Cordoba,Salsacate,19,60
2021-01-23,Cordoba,Salsipuedes,47,103
2021-01-23,Cordoba,Sampacho,16,28
2021-01-23,Cordoba,San Agustín,3,8
2021-01-23,Cordoba,San Antonio de Arredondo,90,217
2021-01-23,Cordoba,San Antonio de Litín,0,
2021-01-23,Cordoba,San Basilio,1,4
2021-01-23,Cordoba,San Carlos Minas,6,13
2021-01-23,Cordoba,San Clemente,31,90
2021-01-23,Cordoba,San Esteban,17,26
2021-01-23,Cordoba,San Francisco,29,44
2021-01-23,Cordoba,San Francisco del Chañar,1,2
2021-01-23,Cordoba,San Gerónimo,0,
2021-01-23,Cordoba,San Ignacio,4,4
2021-01-23,Cordoba,San Javier / Yacanto,132,284
2021-01-23,Cordoba,San Joaquín,0,
2021-01-23,Cordoba,San José,2,2
2021-01-23,Cordoba,San José de la Dormida,4,9
2021-01-23,Cordoba,San José de las Salinas,1,4
2021-01-23,Cordoba,San Lorenzo,17,46
2021-01-23,Cordoba,San Marcos Sierras,137,245
2021-01-23,Cordoba,San Marcos Sud,1,1
2021-01-23,Cordoba,San Pedro,2,4
2021-01-23,Cordoba,San Pedro Norte,3,3
2021-01-23,Cordoba,San Roque,12,30
2021-01-23,Cordoba,Santa Catalina,1,4
2021-01-23,Cordoba,Santa Elena,0,
2021-01-23,Cordoba,Santa Eufemia,0,
2021-01-23,Cordoba,Santa María,46,128
2021-01-23,Cordoba,Santa Rosa de Calamuchita,842,1881
2021-01-23,Cordoba,Santa Rosa de Río Primero,1,1
2021-01-23,Cordoba,Santiago Temple,0,
2021-01-23,Cordoba,San Vicente,7,10
2021-01-23,Cordoba,Sarmiento,0,
2021-01-23,Cordoba,Saturnino María Laspiur,0,
2021-01-23,Cordoba,Sauce Arriba,0,
2021-01-23,Cordoba,Sebastián Elcano,0,
2021-01-23,Cordoba,Seeber,0,
2021-01-23,Cordoba,Segunda Usina,2,2
2021-01-23,Cordoba,Serrano,3,4
2021-01-23,Cordoba,Serrezuela,0,
2021-01-23,Cordoba,Silvio Pellico,0,
2021-01-23,Cordoba,Simbolar,0,
2021-01-23,Cordoba,Sinsacate,1,3
2021-01-23,Cordoba,Suco,0,
2021-01-23,Cordoba,Tala Cañada,0,
2021-01-23,Cordoba,Tala Huasi,9,29
2021-01-23,Cordoba,Talaini,0,
2021-01-23,Cordoba,Tancacha,1,1
2021-01-23,Cordoba,Tanti,254,642
2021-01-23,Cordoba,Ticino,1,2
2021-01-23,Cordoba,Tinoco,0,
2021-01-23,Cordoba,Tío Pujio,0,
2021-01-23,Cordoba,Toledo,2,3
2021-01-23,Cordoba,Tosno,0,
2021-01-23,Cordoba,Tosquita,0,
2021-01-23,Cordoba,Tránsito,0,
2021-01-23,Cordoba,Tuclame,0,
2021-01-23,Cordoba,Ucacha,4,9
2021-01-23,Cordoba,Unquillo,29,54
2021-01-23,Cordoba,Valle de Anisacate,4,6
2021-01-23,Cordoba,Valle Hermoso,125,270
2021-01-23,Cordoba,Viamonte,0,
2021-01-23,Cordoba,Vicuña Mackenna,8,19
2021-01-23,Cordoba,Villa Allende,42,73
2021-01-23,Cordoba,Villa Amancay,21,60
2021-01-23,Cordoba,Villa Ascasubi,0,
2021-01-23,Cordoba,Villa Candelaria Norte,0,
2021-01-23,Cordoba,Villa Cañada del Sauce,12,34
2021-01-23,Cordoba,Villa Carlos Paz,2326,4902
2021-01-23,Cordoba,Villa Cerro Azul,5,10
2021-01-23,Cordoba,Villa Ciudad de América,17,41
2021-01-23,Cordoba,Villa Ciudad Parque los Reartes,65,156
2021-01-23,Cordoba,Villa Concepción del Tío,4,4
2021-01-23,Cordoba,Villa Cura Brochero,295,742
2021-01-23,Cordoba,Villa de las Rosas,82,183
2021-01-23,Cordoba,Villa del Dique,97,224
2021-01-23,Cordoba,Villa del Prado,1,2
2021-01-23,Cordoba,Villa del Rosario,17,32
2021-01-23,Cordoba,Villa del Totoral,34,55
2021-01-23,Cordoba,Villa de María,75,167
2021-01-23,Cordoba,Villa de Pocho,3,4
2021-01-23,Cordoba,Villa de Soto,11,23
2021-01-23,Cordoba,Villa Dolores,115,226
2021-01-23,Cordoba,Villa el Chacay,0,
2021-01-23,Cordoba,Villa Elisa,0,
2021-01-23,Cordoba,Villa Flor Serrana,3,6
2021-01-23,Cordoba,Villa Fontana,0,
2021-01-23,Cordoba,Villa General Belgrano,675,1548
2021-01-23,Cordoba,Villa Giardino,118,272
2021-01-23,Cordoba,Villa Gutiérrez,0,
2021-01-23,Cordoba,Villa Huidobro,2,2
2021-01-23,Cordoba,Villa la Bolsa,14,28
2021-01-23,Cordoba,Villa los Aromos,9,15
2021-01-23,Cordoba,Villa los Patos,0,
2021-01-23,Cordoba,Villa María,57,100
2021-01-23,Cordoba,Villa Nueva,4,7
2021-01-23,Cordoba,Villa Parque Santa Ana,3,10
2021-01-23,Cordoba,Villa Parque Siquiman,65,160
2021-01-23,Cordoba,Villa Quillinzo,15,36
2021-01-23,Cordoba,Villa Río Icho Cruz,57,138
2021-01-23,Cordoba,Villa Rossi,1,2
2021-01-23,Cordoba,Villa Rumipal,103,249
2021-01-23,Cordoba,Villa San Esteban,0,
2021-01-23,Cordoba,Villa San Isidro,1,3
2021-01-23,Cordoba,Villa Santa Cruz del Lago,27,64
2021-01-23,Cordoba,Villa Sarmiento (G.R.),0,
2021-01-23,Cordoba,Villa Sarmiento (S.A.),3,11
2021-01-23,Cordoba,Villa Tulumba,11,31
2021-01-23,Cordoba,Villa Valeria,5,11
2021-01-23,Cordoba,Villa Yacanto,181,388
2021-01-23,Cordoba,Washington,0,
2021-01-23,Cordoba,Wenceslao Escalante,0,
2021-01-23,Entre Rios,Alcaraz,91,188
2021-01-23,Entre Rios,Alcaraz Norte,5,8
2021-01-23,Entre Rios,Alcaraz Sur,1,2
2021-01-23,Entre Rios,Aldea Asuncion,6,13
2021-01-23,Entre Rios,Aldea Brasilera,5,8
2021-01-23,Entre Rios,Aldea Eigenfeld,14,63
2021-01-23,Entre Rios,Aldea Grapschental,0,
2021-01-23,Entre Rios,Aldea Maria Luisa,1,4
2021-01-23,Entre Rios,Aldea Protestante,1,1
2021-01-23,Entre Rios,Aldea Salto,0,
2021-01-23,Entre Rios,Aldea San Antonio,1,4
2021-01-23,Entre Rios,Aldea San Antonio (G),0,
2021-01-23,Entre Rios,Aldea San Juan,0,
2021-01-23,Entre Rios,Aldea San Miguel,1,1
2021-01-23,Entre Rios,Aldea San Rafael,0,
2021-01-23,Entre Rios,Aldea Santa Maria,6,7
2021-01-23,Entre Rios,Aldea Spatzenkutter,0,
2021-01-23,Entre Rios,Aldea Valle María,35,55
2021-01-23,Entre Rios,Altamirano Sur,0,
2021-01-23,Entre Rios,Antelo,3,13
2021-01-23,Entre Rios,Antonio Tomas,1,1
2021-01-23,Entre Rios,Aranguren,4,7
2021-01-23,Entre Rios,Arroyo Baru,1,1
2021-01-23,Entre Rios,Arroyo Burgos,0,
2021-01-23,Entre Rios,Arroyo Cle,0,
2021-01-23,Entre Rios,Arroyo Del Medio,0,
2021-01-23,Entre Rios,Arroyo Las Tunas,0,
2021-01-23,Entre Rios,Arroyo Palo Seco,1,1
2021-01-23,Entre Rios,Banderas,0,
2021-01-23,Entre Rios,Basavilbaso,31,67
2021-01-23,Entre Rios,Betbeder,0,
2021-01-23,Entre Rios,Bovril,11,24
2021-01-23,Entre Rios,Caseros,3,8
2021-01-23,Entre Rios,Ceibas,27,47
2021-01-23,Entre Rios,Cerrito,3,4
2021-01-23,Entre Rios,Chajarí,91,181
2021-01-23,Entre Rios,Chilcas,0,
2021-01-23,Entre Rios,Clodomiro Ledesma,0,
2021-01-23,Entre Rios,Colón,836,2080
2021-01-23,Entre Rios,Colonia Adivino,116,231
2021-01-23,Entre Rios,Colonia Alemana,0,
2021-01-23,Entre Rios,Colonia Avellaneda,2,8
2021-01-23,Entre Rios,Colonia Avigdor,0,
2021-01-23,Entre Rios,Colonia Ayuí,2,8
2021-01-23,Entre Rios,Colonia Baylina,0,
2021-01-23,Entre Rios,Colonia Carrasco,1,1
2021-01-23,Entre Rios,Colonia Celina,0,
2021-01-23,Entre Rios,Colonia Crespo,7,15
2021-01-23,Entre Rios,Colonia Elía,9,21
2021-01-23,Entre Rios,Colonia Ensayo,1,3
2021-01-23,Entre Rios,Colonia General Roca,0,
2021-01-23,Entre Rios,Colonia La Argentina,10,16
2021-01-23,Entre Rios,Colonia Merou,0,
2021-01-23,Entre Rios,Colonia Oficial Nº 3 Y 14,1,1
2021-01-23,Entre Rios,Colonia Oficial Nº5,0,
2021-01-23,Entre Rios,Colonia San Anselmo Y Aledañas,17,43
2021-01-23,Entre Rios,Colonia Santa Maria Y Las Margaritas,0,
2021-01-23,Entre Rios,Colonia Viraro,0,
2021-01-23,Entre Rios,Concepción del Uruguay,419,920
2021-01-23,Entre Rios,Concordia,233,503
2021-01-23,Entre Rios,Conscripto Bernardi,9,13
2021-01-23,Entre Rios,Costa Grande,0,
2021-01-23,Entre Rios,Costa Uruguay Norte,0,
2021-01-23,Entre Rios,Crespo,15,33
2021-01-23,Entre Rios,Crucesitas Octava,0,
2021-01-23,Entre Rios,Cuchilla Redonda,0,
2021-01-23,Entre Rios,Curtiembre,3,6
2021-01-23,Entre Rios,Diamante,39,116
2021-01-23,Entre Rios,Distrito Chañar,0,
2021-01-23,Entre Rios,Distrito Chiqueros,0,
2021-01-23,Entre Rios,Distrito Diego Lopez,0,
2021-01-23,Entre Rios,Distrito Pajonal,0,
2021-01-23,Entre Rios,Distrito Sexto Costa De Nogoya,9,24
2021-01-23,Entre Rios,Distrito Tala,7,10
2021-01-23,Entre Rios,Distrito Talitas,0,
2021-01-23,Entre Rios,Don Cristobal Primero,0,
2021-01-23,Entre Rios,Don Cristobal Segundo,0,
2021-01-23,Entre Rios,Durazno,3,5
2021-01-23,Entre Rios,El Carmen - Estacion Racedo,0,
2021-01-23,Entre Rios,El Cimarron,0,
2021-01-23,Entre Rios,El Palenque,0,
2021-01-23,Entre Rios,El Pingo,0,
2021-01-23,Entre Rios,El Quebracho,0,
2021-01-23,Entre Rios,El Redomon,1,3
2021-01-23,Entre Rios,El Solar,0,
2021-01-23,Entre Rios,Enrique Carbó,2,4
2021-01-23,Entre Rios,Espinillo Norte,2,4
2021-01-23,Entre Rios,Estacion Camps,0,
2021-01-23,Entre Rios,Estacion Escriña,1,4
2021-01-23,Entre Rios,Estacion Lazo,4,4
2021-01-23,Entre Rios,Estacion Libaros,0,
2021-01-23,Entre Rios,Estacion Raices,1,4
2021-01-23,Entre Rios,Estacion Yerua,0,
2021-01-23,Entre Rios,Estancia Grande,2,3
2021-01-23,Entre Rios,Faustino M. Parera,0,
2021-01-23,Entre Rios,Febre,2,2
2021-01-23,Entre Rios,Federación,814,1868
2021-01-23,Entre Rios,Federal,32,97
2021-01-23,Entre Rios,General Almada,2,2
2021-01-23,Entre Rios,General Alvear,2,2
2021-01-23,Entre Rios,General Campos,1,5
2021-01-23,Entre Rios,General Galarza,24,38
2021-01-23,Entre Rios,General Ramírez,14,22
2021-01-23,Entre Rios,Gilbert,6,18
2021-01-23,Entre Rios,Gobernador Echague,0,
2021-01-23,Entre Rios,Gobernador Mansilla,0,
2021-01-23,Entre Rios,Gualeguay,227,404
2021-01-23,Entre Rios,Gualeguaychú,1370,3007
2021-01-23,Entre Rios,Gualeguaycito,1,1
2021-01-23,Entre Rios,Guardamonte,1,3
2021-01-23,Entre Rios,Hasenkamp,1,2
2021-01-23,Entre Rios,Hernandarias,6,9
2021-01-23,Entre Rios,Hernández,3,7
2021-01-23,Entre Rios,Herrera,1,5
2021-01-23,Entre Rios,Hinojal,0,
2021-01-23,Entre Rios,Hocker,1,1
2021-01-23,Entre Rios,Ingeniero Sajaroff,2,2
2021-01-23,Entre Rios,Irazusta,0,
2021-01-23,Entre Rios,Islas Las Lechiguanas,13,17
2021-01-23,Entre Rios,Isletas,0,
2021-01-23,Entre Rios,Jubileo,0,
2021-01-23,Entre Rios,Justo Jose De Urquiza,1,3
2021-01-23,Entre Rios,La Clarita,0,
2021-01-23,Entre Rios,La Criolla,0,
2021-01-23,Entre Rios,La Esmeralda,0,
2021-01-23,Entre Rios,La Florida,0,
2021-01-23,Entre Rios,La Fraternidad Y Santa Juana,0,
2021-01-23,Entre Rios,Laguna Benitez,1,3
2021-01-23,Entre Rios,Laguna Del Pescado,0,
2021-01-23,Entre Rios,La Hierra,0,
2021-01-23,Entre Rios,La Paz,73,158
2021-01-23,Entre Rios,La Picada,2,4
2021-01-23,Entre Rios,La Providencia,2,2
2021-01-23,Entre Rios,Larroque,18,42
2021-01-23,Entre Rios,Las Cuevas,5,12
2021-01-23,Entre Rios,Las Garzas,0,
2021-01-23,Entre Rios,Las Guachas,2,2
2021-01-23,Entre Rios,Las Mercedes,0,
2021-01-23,Entre Rios,Las Moscas,4,11
2021-01-23,Entre Rios,Las Tunas,0,
2021-01-23,Entre Rios,La Verbena,0,
2021-01-23,Entre Rios,Libertador San Martín,19,32
2021-01-23,Entre Rios,Los Charrúas,2,7
2021-01-23,Entre Rios,Los Conquistadores,0,
2021-01-23,Entre Rios,Lucas González,14,24
2021-01-23,Entre Rios,Lucas Norte,0,
2021-01-23,Entre Rios,Lucas Sur Segundo,0,
2021-01-23,Entre Rios,Maciá,27,55
2021-01-23,Entre Rios,María Grande,371,969
2021-01-23,Entre Rios,Maria Grande 2º,87,190
2021-01-23,Entre Rios,Medanos,24,58
2021-01-23,Entre Rios,Mojones Norte,7,11
2021-01-23,Entre Rios,Mojones Sur,0,
2021-01-23,Entre Rios,Molino Doll,2,2
2021-01-23,Entre Rios,Mulas Grandes,0,
2021-01-23,Entre Rios,Nogoyá,34,71
2021-01-23,Entre Rios,Nueva Escocia,4,14
2021-01-23,Entre Rios,Nueva Vizcaya,0,
2021-01-23,Entre Rios,Ombu,0,
2021-01-23,Entre Rios,Oro Verde,4,8
2021-01-23,Entre Rios,Paraje Guayaquil,0,
2021-01-23,Entre Rios,Paraje Los Algarrobos,0,
2021-01-23,Entre Rios,Paraná,292,512
2021-01-23,Entre Rios,Paso De La Arena,1,1
2021-01-23,Entre Rios,Paso De La Laguna,0,
2021-01-23,Entre Rios,Paso De Las Piedras,0,
2021-01-23,Entre Rios,Pastor Britos,0,
2021-01-23,Entre Rios,Pedernal,0,
2021-01-23,Entre Rios,Piedras Blancas,17,39
2021-01-23,Entre Rios,Primero de Mayo,2,8
2021-01-23,Entre Rios,Pronunciamiento,0,
2021-01-23,Entre Rios,Pueblo Brugo,3,3
2021-01-23,Entre Rios,Pueblo Cazes,0,
2021-01-23,Entre Rios,Pueblo General Belgrano,76,170
2021-01-23,Entre Rios,Pueblo Liebig S,20,46
2021-01-23,Entre Rios,Puerto Algarrobo,0,
2021-01-23,Entre Rios,Puerto Ibicuy,539,924
2021-01-23,Entre Rios,Puerto Yeruá,11,17
2021-01-23,Entre Rios,Quebracho,0,
2021-01-23,Entre Rios,Raices Oeste,0,
2021-01-23,Entre Rios,Rincon Del Cinto,0,
2021-01-23,Entre Rios,Rincon Del Doll,9,9
2021-01-23,Entre Rios,Rincon Del Gato,0,
2021-01-23,Entre Rios,Rincon De Nogoya,6,7
2021-01-23,Entre Rios,Rocamora,2,5
2021-01-23,Entre Rios,Rosario del Tala,94,151
2021-01-23,Entre Rios,San Benito,1,1
2021-01-23,Entre Rios,San Cipriano,0,
2021-01-23,Entre Rios,San Ernesto,0,
2021-01-23,Entre Rios,San Gustavo,0,
2021-01-23,Entre Rios,San Jaime de la Frontera,4,13
2021-01-23,Entre Rios,San José,276,742
2021-01-23,Entre Rios,San José de Feliciano,24,50
2021-01-23,Entre Rios,San Justo,2,5
2021-01-23,Entre Rios,San Justo (U),2,4
2021-01-23,Entre Rios,San Marcial,2,4
2021-01-23,Entre Rios,San Pedro,3,5
2021-01-23,Entre Rios,San Ramirez,0,
2021-01-23,Entre Rios,San Ramon,0,
2021-01-23,Entre Rios,San Roque,0,
2021-01-23,Entre Rios,San Salvador,16,30
2021-01-23,Entre Rios,Santa Ana (F),7,15
2021-01-23,Entre Rios,Santa Anita,12,30
2021-01-23,Entre Rios,Santa Elena,23,63
2021-01-23,Entre Rios,Santa Lucia,0,
2021-01-23,Entre Rios,Santa Luisa,0,
2021-01-23,Entre Rios,San Victor,0,
2021-01-23,Entre Rios,Saucecito,0,
2021-01-23,Entre Rios,Sauce de Luna,8,29
2021-01-23,Entre Rios,Sauce Montrull,1,4
2021-01-23,Entre Rios,Sauce Pinto,0,
2021-01-23,Entre Rios,Seguí,2,5
2021-01-23,Entre Rios,Sir Leonard,0,
2021-01-23,Entre Rios,Sola,1,2
2021-01-23,Entre Rios,Sosa,1,1
2021-01-23,Entre Rios,Tabossi,2,3
2021-01-23,Entre Rios,Tala,0,
2021-01-23,Entre Rios,Tezanos Pinto,0,
2021-01-23,Entre Rios,Ubajay,40,84
2021-01-23,Entre Rios,Urdinarrain,30,65
2021-01-23,Entre Rios,Viale,6,8
2021-01-23,Entre Rios,Victoria,460,915
2021-01-23,Entre Rios,Villa Clara,6,12
2021-01-23,Entre Rios,Villa del Rosario,2,4
2021-01-23,Entre Rios,Villa Domínguez,6,14
2021-01-23,Entre Rios,Villa Elisa,127,290
2021-01-23,Entre Rios,Villa Fontana,0,
2021-01-23,Entre Rios,Villa Gobernador Etchevehere,0,
2021-01-23,Entre Rios,Villaguay,55,122
2021-01-23,Entre Rios,Villa Mantero,4,5
2021-01-23,Entre Rios,Villa Paranacito,396,751
2021-01-23,Entre Rios,Villa Urquiza,34,76
2021-01-23,Entre Rios,Xx De Setiembre,1,5
2021-01-23,Entre Rios,Yacare,0,
2021-01-23,Entre Rios,Yeso Oeste,1,1
2021-01-23,Jujuy,Abdón Castro Tolay,27,44
2021-01-23,Jujuy,Abralaite,4,8
2021-01-23,Jujuy,Abra Pampa,13,15
2021-01-23,Jujuy,Aguas Calientes,7,15
2021-01-23,Jujuy,Arrayanal,0,
2021-01-23,Jujuy,Barrios,6,9
2021-01-23,Jujuy,Caimancito,12,25
2021-01-23,Jujuy,Calilegua,5,7
2021-01-23,Jujuy,Cangrejillos,4,4
2021-01-23,Jujuy,Caspalá,0,
2021-01-23,Jujuy,Catua,0,
2021-01-23,Jujuy,Cieneguillas,0,
2021-01-23,Jujuy,Coranzuli,0,
2021-01-23,Jujuy,Cusi Cusi,0,
2021-01-23,Jujuy,El Aguilar,0,
2021-01-23,Jujuy,El Carmen,45,134
2021-01-23,Jujuy,El Condor,0,
2021-01-23,Jujuy,El Fuerte,0,
2021-01-23,Jujuy,El Piquete,0,
2021-01-23,Jujuy,El Talar,2,3
2021-01-23,Jujuy,Fraile Pintado,14,21
2021-01-23,Jujuy,Hipólito Yrigoyen,0,
